"","x","y"
"57",0.0155630650639844,0.506208514039327
"58",0.185371146974483,0.573531031206833
"59",1.52829052029859,0.936779788740361
"60",-0.724915586543375,0.234251909086115
"61",1.67562771538599,0.953094431722053
"62",-0.373219350683276,0.354492597616237
"63",0.175841796817631,0.569790883951183
"64",-0.204198689348846,0.419099117763724
"65",-0.0191312943406555,0.492368183360533
"66",1.74402105683062,0.959422290917378
"67",-0.620593173833468,0.26743366606988
"68",-2.18444243252072,0.0144648765424939
"69",1.05642767644924,0.854613566488499
"70",1.25240498637156,0.894788834861118
"71",0.256308406575767,0.601143646744571
"72",0.683435351345377,0.75283410592382
"73",2.39909925207696,0.991782270432088
"74",0.495316462782175,0.689811624059836
"75",-1.41614928018603,0.0783659010985329
"76",0.223766446379738,0.588530480074115
"77",1.09392669047077,0.863006434143896
"78",0.222138437096217,0.587896941609738
"79",-0.720520840988137,0.235602186292522
"80",-0.502319645560615,0.307721346096776
"81",-1.9091252408623,0.0281229686741564
"82",1.01623874961406,0.845242145999749
"83",-0.472552184413739,0.318266351452791
"84",-0.251237586986393,0.400815213030814
"85",0.181712117642505,0.572095672102631
"86",-0.495666992614179,0.310064689302383
"87",0.448711366383903,0.673180057947744
"88",-1.20008861415306,0.115052463503804
"89",-1.3063312484949,0.0957199674431205
"90",1.51599824479902,0.935240101886501
"91",-1.435096672727,0.0756297757882074
"92",0.375612930102734,0.646397661647646
"93",0.0127458927266087,0.505084737833861
"94",-1.15331846004379,0.124389847940154
"95",-0.548691127953556,0.291608717890274
"96",0.466444683718516,0.679551383165099
"97",0.326816509759547,0.628096664223591
"98",0.0423557439248718,0.516892446051706
"99",0.670215830762702,0.748639893210113
"100",-0.679679746507563,0.248353631476983
"101",-1.10958134441224,0.133589736965671
"102",-0.0270085280797823,0.489226466044891
"103",-1.50115083913255,0.0666582759630847
"104",-0.851686085489438,0.197194172769866
"105",-0.86886707544839,0.192459919972545
"106",0.729067094925629,0.767019689269979
"107",-0.83280611468025,0.202477042810815
"108",0.549354999749922,0.70861907511494
"109",1.688055922442,0.954299752738439
"110",0.0369026674544817,0.514718693561735
"111",0.904368075880141,0.817099869902722
"112",1.43294964267669,0.924063885541533
"113",-1.66324418378502,0.0481317832708682
"114",-0.281397250186166,0.389202863490231
"115",-0.878679778171565,0.189787463010604
"116",-1.24897413773688,0.105837266626101
"117",-0.635362285133533,0.262596079888597
"118",0.0349063884356065,0.513922806757882
"119",0.815101745698171,0.79249296375964
"120",0.446799736488123,0.672490169210748
"121",-0.228364682698307,0.409681371595638
"122",-0.900822902009626,0.183841244347525
"123",0.772951706137282,0.780224518820776
"124",0.932568827553083,0.824478682769292
"125",0.588494300846119,0.721899720948432
"126",-1.64992385959053,0.0494792550160065
"127",-0.179791127914452,0.428658274509312
"128",1.37237572553786,0.91502674856927
"129",-0.68294458522917,0.247320929691631
"130",-0.0893790381312635,0.464390340968175
"131",0.0841780462820499,0.533542563622224
"132",-1.91052764375976,0.0280326552994537
"133",-0.11893908612825,0.45266180764094
"134",1.00515462246011,0.842588799216928
"135",-0.384671922433614,0.350240250043085
"136",-0.207124441469718,0.417956337217366
"137",0.629487079854984,0.735484887684446
"138",0.223873619839423,0.588572178459286
"139",-0.126347208615154,0.449728544288726
"140",0.734544500634037,0.768691525566919
"141",-0.0955556424540927,0.461936748057616
"142",-0.328178028279217,0.37138852980164
"143",-0.922463171385618,0.178143516001519
"144",0.503350614617265,0.692641106725471
"145",-0.0533100552912763,0.47874243431597
"146",0.0774898284858142,0.530883058681684
"147",-1.23603583843287,0.108222621215808
"148",-0.83921568390548,0.200674143847318
"149",0.0169318382722612,0.506754503431962
"150",0.402174315084508,0.656222128191789
"151",0.106614512116299,0.542452597398003
"152",0.311951944697007,0.622461477665176
"153",-0.880038166600743,0.189419316993254
"154",0.920163693377691,0.821256388002196
"155",-0.0641740441838518,0.474415822261826
"156",-0.498015473316767,0.309236568055704
"157",1.32590884839806,0.907565054129351
"158",-0.794832216651005,0.213355553950287
"159",-1.36060886758139,0.086818663883393
"160",-0.252018155468268,0.400513515299228
"161",-1.36465482431292,0.0861807823377865
"162",3.35591721387517,0.999604488782275
"163",1.10756267190981,0.865974634038384
"164",-1.00013127596097,0.158623491077056
"165",0.0630092784393193,0.525120442060869
"166",-0.259079870437257,0.397786807870858
"167",-1.90863313438849,0.0281547172135286
"168",-0.374293789479726,0.354092876060919
"169",0.249949962072351,0.598686977490661
"170",0.0569041228289945,0.522689214952888
"171",-0.59541838207246,0.275781920574066
"172",0.401586425074309,0.656005789020909
"173",1.52914001041472,0.936885130785851
"174",-0.062133077782296,0.475228427807966
"175",-1.27334901824227,0.101447109859073
"176",0.194651388752957,0.577167064988359
"177",0.07275127329872,0.528997976789086
"178",-1.0775195639015,0.140624107698526
"179",-0.924450312382112,0.177625954964029
"180",0.876744018219682,0.809687153941716
"181",-0.0988688325709859,0.460621207816562
"182",0.615556420823849,0.730906339550879
"183",0.575862727307198,0.717646014634483
"184",0.303347082399572,0.619187315565353
"185",1.33026384637037,0.908284322699618
"186",1.00607013496846,0.842809083160322
"187",-0.273019908748315,0.392418955890673
"188",-0.195377063266066,0.422548885728083
"189",2.13966999951201,0.983809277406031
"190",-1.4167801805273,0.0782736030286805
"191",-0.126179923382334,0.449794751577423
"192",0.158757831023191,0.563070163335762
"193",0.391838286051544,0.652411147819443
"194",-1.28300663915303,0.099744875045247
"195",-0.0959554869577973,0.46177796281293
"196",-0.792886654665183,0.213921931644391
"197",-0.552398523068341,0.290337671145028
"198",-0.639099921937724,0.261378965353054
"199",1.4902439526741,0.931919948279759
"200",1.62823767896604,0.948262750888176
"201",-0.00138736469932443,0.499446521740657
"202",1.58570513444289,0.943596893045688
"203",-0.228820223866667,0.409504323699262
"204",0.25586924443983,0.600974098181928
"205",0.253002669412487,0.599866924799273
"206",-0.419206635478222,0.337532561549113
"207",0.559199137202101,0.711987089039226
"208",1.46014282773812,0.927874587881285
"209",0.974378872785188,0.83506577219392
"210",-0.565272203781045,0.28594431598491
"211",0.317466165514036,0.624555045668576
"212",-2.77630593975635,0.00274902228935008
"213",0.039960959455537,0.515937874371804
"214",-0.901583013430755,0.183639208911869
"215",2.26117217810293,0.98812570138624
"216",1.03330031156159,0.849268309242753
"217",0.933658542545065,0.824759971696438
"218",-0.496125307856903,0.309903002327128
"219",0.507325924318021,0.694036924204902
"220",0.357039496208352,0.639468880971053
"221",-1.04557028897371,0.147879736346604
"222",-0.011475008795642,0.495422234287175
"223",0.300903472469472,0.618255948840879
"224",0.460459696057353,0.677406852753484
"225",-0.173133022167954,0.431273434472139
"226",-0.084076660873503,0.46649774042702
"227",0.303239835300349,0.619146453443583
"228",-0.919400039960813,0.178943184215709
"229",-1.03502977418583,0.15032750327919
"230",0.303360675714488,0.619192494647249
"231",-0.119581696811313,0.452407259748532
"232",0.63864183682655,0.738472020915289
"233",-0.225175691699187,0.410921299543661
"234",-0.28913104926235,0.386240546961106
"235",1.58424964256567,0.943431539791198
"236",0.126673537862958,0.550400604592827
"237",-0.750738299226376,0.226405084407151
"238",-0.342325738478015,0.366052883937079
"239",0.629411998405184,0.735460317550771
"240",0.450892420700707,0.673966456798478
"241",-0.700078372726572,0.241939180702228
"242",-2.90920596481547,0.00181174027866564
"243",-0.724234482037964,0.234460896226452
"244",0.78552653622343,0.783927540952988
"245",0.705211091583382,0.75966056009053
"246",-0.924893029180683,0.177510776486825
"247",-0.455746670884172,0.324286078441254
"248",-1.06344619166158,0.143789827304961
"249",1.07396681005702,0.858581221327398
"250",1.46579908593259,0.928648484914541
